theta	gen	t	P	cov	var.prs.geno	var.prs.lanc	mean.theta	var.theta	vg.term1	vg.term2	vg.term3	vg.term4	vg.sum	exp.theta	exp.var.theta	va.term4	va.term1	va.term2	va.term3	exp.vg	exp.vgamma
0.1	20	15	0	neg	0.949039220730993	0.0216075353278464	0.100017135	4.786801354825e-05	0.930609941035926	0.0216860546650731	1.15323365281632e-05	-2.30568346430284e-05	0.952284471202884	0.1	2.74658203125e-06	-1.32296042876757e-06	0.930609591458766	0.0216827524394447	6.61705091535789e-07	0.952291682642873	0.0216820911841075
0.1	20	15	0	pos	0.956989392778506	0.021672859277227	0.100017135	4.786801354825e-05	0.930609941035926	0.0216860546650731	1.15323365281632e-05	0.000193696578038648	0.952501224615566	0.1	2.74658203125e-06	1.11139673723731e-05	0.930609591458766	0.0216827524394447	6.61705091535789e-07	0.952304119570675	0.0216945281119087
0.1	20	15	0.3	neg	0.953853807722311	0.0215938823294973	0.100019085	0.00018479274944675	0.930609980818561	0.0216864304273894	4.45201715428691e-05	-8.90100831723374e-05	0.952251921334321	0.1	0.000140586254005987	-6.77169109687723e-05	0.930609591458766	0.0216827524394447	3.386996602223e-05	0.952258496953264	0.0216489054944982
0.1	20	15	0.3	pos	0.953636210811023	0.0223155609761284	0.100019085	0.00018479274944675	0.930609980818561	0.0216864304273894	4.45201715428691e-05	0.000747758692307326	0.953088690109801	0.1	0.000140586254005987	0.000568878344884385	0.930609591458766	0.0216827524394447	3.386996602223e-05	0.952895092209117	0.0222855007503514
0.1	20	15	0.9	neg	0.940976722164721	0.0114970173434867	0.100040355	0.0422282644331822	0.930610414755311	0.0216905292538979	0.01017361115169	-0.0203403074020722	0.942134247758826	0.1	0.0416962107143778	-0.020084030324618	0.930609591458766	0.0216827524394447	0.0100454290509198	0.942253742624512	0.0116441511657465
0.1	20	15	0.9	pos	1.12593053353697	0.202878582431054	0.100040355	0.0422282644331822	0.930610414755311	0.0216905292538979	0.01017361115169	0.170875490978413	1.13335004613931	0.1	0.0416962107143778	0.16872255048588	0.930609591458766	0.0216827524394447	0.0100454290509198	1.13106032343501	0.200450731976244
0.1	20	16	0	neg	0.946183239255591	0.0216213403576931	0.100016945	4.647353240675e-05	0.930609937159669	0.0216860179860132	1.11963788684675e-05	-2.23851476706836e-05	0.95228476637688	0.1	1.373291015625e-06	-6.61480214383783e-07	0.930609591458766	0.0216827524394447	3.30852545767895e-07	0.952292013270542	0.0216824218117761
0.1	20	16	0	pos	0.950563028966211	0.0216753157678729	0.100016945	4.647353240675e-05	0.930609937159669	0.0216860179860132	1.11963788684675e-05	0.000188053849100759	0.952495205373651	0.1	1.373291015625e-06	5.55698368618655e-06	0.930609591458766	0.0216827524394447	3.30852545767895e-07	0.952298231734443	0.0216886402756767
0.1	20	16	0.3	neg	0.946735082083028	0.0215916411529541	0.100009665	0.00013512286587575	0.930609788637829	0.0216846149091892	3.25537294410243e-05	-6.50853324391436e-05	0.95226187194402	0.1	9.13810651038913e-05	-4.4015992129702e-05	0.930609591458766	0.0216827524394447	2.20154779144495e-05	0.952270343383995	0.0216607519252295
0.1	20	16	0.3	pos	0.955072151680498	0.0219870536297506	0.100009665	0.00013512286587575	0.930609788637829	0.0216846149091892	3.25537294410243e-05	0.000546770897616763	0.952873728174076	0.1	9.13810651038913e-05	0.00036977092417485	0.930609591458766	0.0216827524394447	2.20154779144495e-05	0.9526841303003	0.022074538841534
